product_row_id,product_id,product_name,domain,k_cluster,analytical_role,body_role,primary_tail_type,assignment_basis,fallback_assignment_flag,flag_loss,flag_volatility,flag_impact,n_tail_flags,total_sales,profit_margin,n_orders,cv_not_estimable,cv_order_profit_raw,cv_order_profit_model,primary_action,compound_overlap_flag,assignment_instability,instability_margin,instability_source,deterioration_level,concentration_level,primary_signal,n_active_signals,escalation_status,final_intervention,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
377,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,434.56,0.4535714285714286,6,False,0.6691722175736889,0.6691722175736889,Protect,False,none,0.7127457470828414,cluster_margin,none,none,No Signal,0,No Escalation,Protect,197.104,32.85066666666667,0.6691722175736889,0.16666666666666666,0.007821609649043442
378,OFF-EN-10004773,Staple envelope,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,433.72,0.4535714285714285,4,False,0.9802273920069466,0.9802273920069466,Protect,False,none,0.7953412085166051,cluster_margin,none,none,No Signal,0,No Escalation,Protect,196.72299999999998,49.180749999999996,0.9802273920069466,0.0,0.007806490558226991
379,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,888.966,0.2205128205128205,6,False,0.6340054963515734,0.6340054963515734,Protect,False,none,0.8583817245380222,cluster_margin,none,none,No Signal,0,No Escalation,Protect,196.0284,32.6714,0.6340054963515734,0.0,0.00777892698741044
380,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,491.68,0.39732142857142855,7,False,0.4648729019406798,0.4648729019406798,Protect,False,none,0.863668736173037,cluster_margin,none,none,No Signal,0,No Escalation,Protect,195.355,27.907857142857143,0.4648729019406798,0.0,0.007752204688838793
381,OFF-PA-10003823,Xerox 197,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,501.87600000000003,0.3888888888888889,3,False,0.1232380384470974,0.1232380384470974,Protect,False,none,0.7227730057146013,cluster_margin,none,none,No Signal,0,No Escalation,Protect,195.174,65.058,0.1232380384470974,0.0,0.007745022128634653
382,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,467.22,0.4115384615384615,4,False,0.5516101296588604,0.5516101296588604,Protect,False,none,0.805298047361246,cluster_margin,none,none,No Signal,0,No Escalation,Protect,192.279,48.06975,0.5516101296588604,0.0,0.00763014084802147
383,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,531.948,0.36134020618556706,6,False,1.3229446789981334,1.3229446789981334,Protect,False,none,0.6915635324169098,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),192.2142,32.0357,1.3229446789981334,0.16666666666666666,0.007627569412103082
384,TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,396.0,0.48000000000000004,1,True,,0.0,Optimize,False,watch,0.06423343952902498,cluster_margin,none,none,Classification Instability Watch,1,Intensify Action,Optimize (Risk-Controlled),190.08,190.08,0.0,0.0,0.007542878693939126
385,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,536.05,0.3536423841059603,8,False,0.6462447753203282,0.6462447753203282,Protect,False,none,0.8775088411483897,cluster_margin,none,none,No Signal,0,No Escalation,Protect,189.57,23.69625,0.6462447753203282,0.0,0.0075226405408777355
386,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1073.676,0.17557251908396948,7,False,2.084825591903152,2.084825591903152,Protect,False,none,0.6622772560559365,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,188.508,26.929714285714287,2.084825591903152,0.14285714285714285,0.007480497563326372
387,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,458.504,0.4054054054054054,6,False,0.9079985262222072,0.9079985262222072,Protect,False,none,0.8711676595372605,cluster_margin,none,none,No Signal,0,No Escalation,Protect,185.88,30.98,0.9079985262222072,0.0,0.007376211551080622
388,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,937.4639999999999,0.19810606060606062,5,False,0.6051302885691031,0.6051302885691031,Protect,False,none,0.85376255067664,cluster_margin,none,none,No Signal,0,No Escalation,Protect,185.7173,37.14346,0.6051302885691031,0.0,0.007369755183427508
389,OFF-PA-10001977,Xerox 194,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,443.84,0.41500000000000004,4,False,0.649405344329098,0.649405344329098,Protect,False,none,0.8196855453932227,cluster_margin,none,none,No Signal,0,No Escalation,Protect,184.1936,46.0484,0.649405344329098,0.0,0.007309290724957627
390,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,591.852,0.31081081081081086,4,False,0.6079908731477868,0.6079908731477868,Protect,False,none,0.8197722918573978,cluster_margin,none,none,No Signal,0,No Escalation,Protect,183.954,45.9885,0.6079908731477868,0.0,0.00729978276128408
391,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,455.07,0.4024242424242424,8,False,0.7121648144288594,0.7121648144288594,Protect,False,none,0.8852235478563084,cluster_margin,none,none,No Signal,0,No Escalation,Protect,183.13119999999998,22.891399999999997,0.7121648144288594,0.0,0.007267131874345037
392,OFF-PA-10000167,Xerox 1925,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,489.48400000000004,0.37341772151898733,6,False,0.2584491805007905,0.2584491805007905,Protect,False,none,0.8609464652940912,cluster_margin,none,none,No Signal,0,No Escalation,Protect,182.782,30.46366666666667,0.2584491805007905,0.0,0.007253274691895946
393,OFF-BI-10003364,Binding Machine Supplies,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,667.9929999999999,0.27336244541484717,9,False,1.6238510990302228,1.6238510990302228,Protect,False,none,0.7685791070650688,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,182.6042,20.289355555555556,1.6238510990302228,0.1111111111111111,0.007246219116181602
394,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,6819.312,0.02663934426229508,6,False,2.530540496478286,2.530540496478286,Protect,False,none,0.5610073637451074,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,181.66199999999998,30.276999999999997,2.530540496478286,0.16666666666666666,0.00720883012046701
395,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,503.28,0.36000000000000004,5,False,0.963746943878184,0.963746943878184,Protect,False,none,0.8584299515483976,cluster_margin,none,none,No Signal,0,No Escalation,Protect,181.1808,36.23616,0.963746943878184,0.0,0.007189734827813794
396,FUR-FU-10000076,24-Hour Round Wall Clock,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,487.512,0.36926229508196723,6,False,0.6720729064375058,0.6720729064375058,Protect,False,none,0.8805425848532362,cluster_margin,none,none,No Signal,0,No Escalation,Protect,180.0198,30.0033,0.6720729064375058,0.0,0.007143663267609336
397,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,2396.4,0.075,1,True,,0.0,Protect,False,high,0.009129469689865796,cluster_margin,none,none,High Classification Instability,1,Reassess Classification,Reassess Classification,179.73,179.73,0.0,0.0,0.007132163234752099
398,FUR-FU-10001876,"Computer Room Manger, 14""",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,636.6080000000001,0.2816326530612245,7,False,1.0165047100742661,1.0165047100742661,Protect,False,none,0.8827733678171276,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),179.2896,25.6128,1.0165047100742661,0.0,0.007114686994343793
399,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,406.464,0.43965517241379315,4,False,0.7413345878998608,0.7413345878998608,Protect,False,none,0.8291641295055993,cluster_margin,none,none,No Signal,0,No Escalation,Protect,178.704,44.676,0.7413345878998608,0.0,0.007091448832710951
400,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1665.804,0.10714285714285712,7,False,0.9901620974046994,0.9901620974046994,Protect,False,none,0.7690526628275054,cluster_margin,none,none,No Signal,0,No Escalation,Protect,178.47899999999998,25.496999999999996,0.9901620974046994,0.14285714285714285,0.007082520235772102
401,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1468.692,0.1212962962962963,5,False,0.5422264130705157,0.5422264130705157,Protect,False,none,0.8636656839737294,cluster_margin,none,none,No Signal,0,No Escalation,Protect,178.14690000000002,35.629380000000005,0.5422264130705157,0.0,0.007069341626690363
402,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,552.706,0.3214285714285714,4,False,0.5085734819172997,0.5085734819172997,Protect,False,none,0.8287660002012119,cluster_margin,none,none,No Signal,0,No Escalation,Protect,177.6555,44.413875,0.5085734819172997,0.0,0.007049841570975917
403,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,506.28,0.35000000000000003,1,True,,0.0,Protect,False,high,0.028478253876858144,cluster_margin,none,none,High Classification Instability,1,Reassess Classification,Reassess Classification,177.198,177.198,0.0,0.0,0.007031686757200259
404,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,631.6800000000001,0.28,3,False,0.7545301165614121,0.7545301165614121,Protect,False,none,0.7630332896483241,cluster_margin,none,none,No Signal,0,No Escalation,Protect,176.87040000000002,58.95680000000001,0.7545301165614121,0.0,0.0070186867200572964
405,TEC-PH-10001530,Plantronics Voyager Pro Legend,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1359.534,0.12727272727272726,3,False,1.9240846626147508,1.9240846626147508,Protect,False,none,0.22167029877547303,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,173.0316,57.6772,1.9240846626147508,0.3333333333333333,0.006866352951484623
406,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,422.752,0.4090909090909091,4,False,0.07653162030076881,0.07653162030076881,Protect,False,none,0.8186960758045373,cluster_margin,none,none,No Signal,0,No Escalation,Protect,172.94400000000002,43.236000000000004,0.07653162030076881,0.0,0.006862876751076432
407,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1322.17,0.13027522935779817,6,False,2.150594105796218,2.150594105796218,Protect,False,none,0.6148732069262853,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,172.246,28.707666666666668,2.150594105796218,0.16666666666666666,0.006835178259239471
408,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,342.58,0.5,3,False,0.4926856878014804,0.4926856878014804,Protect,False,none,0.7730911714500424,cluster_margin,none,none,No Signal,0,No Escalation,Protect,171.29,57.096666666666664,0.4926856878014804,0.0,0.00679724164291263
409,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,442.554,0.3869918699186992,7,False,0.5913534573886281,0.5913534573886281,Protect,False,none,0.8951941801027347,cluster_margin,none,none,No Signal,0,No Escalation,Protect,171.2648,24.4664,0.5913534573886281,0.0,0.00679624164005548
410,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,881.192,0.19388646288209607,4,False,1.5990217318429822,1.5990217318429822,Protect,False,none,0.47284776359698577,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,170.8512,42.7128,1.5990217318429822,0.25,0.006779828894749223
411,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,929.48,0.18210526315789474,7,False,1.662096776460768,1.662096776460768,Protect,False,none,0.7215056353514854,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,169.2632,24.180457142857144,1.662096776460768,0.14285714285714285,0.006716812841687484
412,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,405.95799999999997,0.4168224299065421,7,False,0.4922956238068565,0.4922956238068565,Protect,False,none,0.8934706151212081,cluster_margin,none,none,No Signal,0,No Escalation,Protect,169.2124,24.1732,0.4922956238068565,0.0,0.006714796962911958
413,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,647.84,0.26,1,True,,0.0,Protect,False,watch,0.09599411475595102,cluster_margin,none,none,Classification Instability Watch,1,Intensify Action,Protect (Tight Control),168.4384,168.4384,0.0,0.0,0.006684082589442319
414,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1339.104,0.125,10,False,1.2829386873257431,1.2829386873257431,Protect,False,none,0.8242760499144739,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),167.388,16.7388,1.2829386873257431,0.1,0.006642399930666469
415,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,759.1220000000001,0.21978021978021978,5,False,0.6943378658801355,0.6943378658801355,Protect,False,none,0.8831003976970989,cluster_margin,none,none,No Signal,0,No Escalation,Protect,166.84,33.368,0.6943378658801355,0.0,0.0066206538367887405
416,FUR-FU-10002045,"Executive Impressions 14""",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,377.91,0.43999999999999995,4,False,0.518570590211018,0.518570590211018,Protect,False,none,0.847758937299283,cluster_margin,none,none,No Signal,0,No Escalation,Protect,166.2804,41.5701,0.518570590211018,0.0,0.006598447424135497
417,OFF-LA-10004544,Avery 505,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,372.96000000000004,0.44444444444444436,7,False,0.4682331917828366,0.4682331917828366,Protect,False,none,0.8955827266637469,cluster_margin,none,none,No Signal,0,No Escalation,Protect,165.76,23.68,0.4682331917828366,0.0,0.006577796571482267
418,TEC-PH-10004614,AT&T 841000 Phone,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1614.6,0.10256410256410256,7,False,1.7141956806680299,1.7141956806680299,Protect,False,none,0.33048791523383125,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,165.6,23.657142857142855,1.7141956806680299,0.2857142857142857,0.006571447346992419
419,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,431.28999999999996,0.38305084745762713,2,False,0.5115528900614627,0.5115528900614627,Protect,False,none,0.6577254700595067,cluster_margin,none,none,No Signal,0,No Escalation,Protect,165.206,82.603,0.5115528900614627,0.0,0.006555812381686169
