product_row_id,product_id,product_name,analytical_role,primary_action,escalation_status,final_intervention,performance_deviation,role_profit_z,opportunity_reliability_pass,role_relative_loss_pass,role_relative_cv_pass,opportunity_quality,opportunity_action,opportunity_filter_reason,performance_context,priority_scope_flag,priority_zone,priority_action,priority_sort,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
1835,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.9849371717884072,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-343.0956,-57.1826,2.6181752979812276,0.6666666666666666,-0.013614943661743794
1836,FUR-TA-10003469,Balt Split Level Computer Training Table,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.3353199292316305,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-357.97499999999997,-71.595,0.9446469318551022,1.0,-0.014205397729707797
1838,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.9580899649031891,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-392.54799999999994,-56.078285714285705,3.218897950294447,0.5714285714285714,-0.01557734609400471
1839,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.037976855578284,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-401.9904,-100.4976,1.2756185900729198,0.75,-0.015952045577273078
1840,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.2317396250239623,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-404.00640000000004,-67.3344,4.725708871509096,0.6666666666666666,-0.01603204580584516
1841,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.094753235066287,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-411.332,-102.833,0.6172923910712014,1.0,-0.01632274504911284
1842,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.9653657162578666,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-415.9325,-138.64416666666668,0.3433025868817711,1.0,-0.016505305094522492
1843,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.986561031914124,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-418.548,-139.516,1.4707026769435991,1.0,-0.016609095073604974
1845,TEC-MA-10001148,Okidata MB491 Multifunction Printer,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-4.8718703805975165,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-434.13,-217.065,2.7764208728015602,0.5,-0.01722743017361002
1846,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.948258254625164,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-445.391,-55.673875,1.362338094938413,0.75,-0.01767429652973612
1847,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.400218681069956,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-445.587,-74.2645,1.5266816171676019,0.6666666666666666,-0.01768207432973618
1848,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.2251414368740767,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-447.9888,-149.3296,3.2886645542461914,0.6666666666666666,-0.01777738412585941
1850,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.295760614375469,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-456.7032,-152.2344,0.1422393710855746,1.0,-0.018123194637698965
1851,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.3945954361518798,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-460.666,-115.1665,0.4153641211689012,1.0,-0.01828044905525127
1852,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.8378606608481596,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-461.33080000000007,-92.26616000000001,5.853565473413052,0.6,-0.01830683008300659
1855,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.4191547398133428,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-474.74139999999994,-33.91009999999999,2.0766197376404345,0.7142857142857143,-0.018838998270153784
1856,FUR-TA-10002607,KI Conference Tables,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.0510502681310685,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-479.21639999999996,-59.902049999999996,1.1262308661178047,0.875,-0.019016578142604216
1857,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.9215432833098088,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-491.175,-54.575,1.033324836239495,0.8888888888888888,-0.01949112711750605
1858,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.4684335448241263,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-503.1194,-35.9371,1.2479863404984295,0.8571428571428571,-0.01996511259873441
1860,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.7014911911646597,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-519.941,-86.65683333333334,0.9330913602024468,0.8333333333333334,-0.020632638315474554
1862,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.7424028910654885,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-530.038,-88.33966666666667,2.040337792273335,0.8333333333333334,-0.021033314063437007
1863,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.2137678733618216,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-532.7613,-66.5951625,3.169263918126047,0.625,-0.021141381832519523
1864,FUR-TA-10000849,Bevis Rectangular Conference Tables,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.161453382859894,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-586.8396,-146.7099,0.47854440545392757,1.0,-0.023287352249577856
1865,FUR-TA-10001768,Hon Racetrack Conference Tables,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.0198941840602664,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-598.5228,-99.7538,1.6330249373104953,0.6666666666666666,-0.023750972621826537
1866,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.0728318248648945,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-611.5878,-101.93130000000001,2.2168288102396927,0.8333333333333334,-0.02426942648407567
1868,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.1396001721424283,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-635.444,-63.544399999999996,0.8910159110971824,0.7,-0.025216103792042577
1869,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.850247153844237,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-669.5448000000001,-133.90896000000004,7.317094824221992,0.4,-0.026569314007563835
1870,FUR-TA-10003954,Hon 94000 Series Round Tables,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.90698560785823,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-681.2139999999999,-136.2428,2.749545018523814,0.6,-0.02703237882266965
1871,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.6569643515721437,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-755.7515999999999,-125.95859999999999,1.239186718187775,1.0,-0.029990228543510123
1872,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.3277133124523184,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-767.7436,-153.54872,0.608555892865582,1.0,-0.030466102919024213
1873,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-4.370464009633086,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-785.762,-196.4405,1.337579891489331,0.75,-0.031181120834948416
1874,FUR-TA-10002533,BPI Conference Tables,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.4649690064601035,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-795.9725,-159.1945,0.8607227896702837,0.8,-0.03158630056403336
1878,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.339529607371416,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-938.28,-938.28,0.0,1.0,-0.03723343971458966
1882,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,0.1131830478968506,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-1057.23,-528.615,1.0892543278134563,1.0,-0.04195369129626085
1887,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-1.3040417848283499,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-1811.0784,-1811.0784,0.0,1.0,-0.07186839581446423
1890,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,0.06167734015451967,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-2876.1156,-575.22312,1.4804275857040974,0.8,-0.1141318975197072
1891,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-3.546152140425361,False,False,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-3839.9904,-3839.9904,0.0,1.0,-0.15238100680287658
1892,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-0.5707270148258086,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-4589.973,-1147.49325,1.4977247892572296,0.75,-0.18214230612087462
1893,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Loss Tail,Correct,Reroute Action,Exit / Restructure,Negative Deviation,-2.573681323149173,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Confirmed Downside Risk,True,Broken Value,Correct / Exit,3,-8879.9704,-2959.9901333333332,1.179296720425171,0.6666666666666666,-0.3523807845800194
120,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Stable Profit Cluster,Protect,No Escalation,Protect,High Positive Deviation,1.5475235985777651,True,True,True,Outperforming Within Governance Route,Maintain / Monitor,Positive but not escalated,Outperforming Within Governance Route,True,Defendable Value,Protect / Maintain,4,634.406,63.440599999999996,0.4474040190653655,0.0,0.02517491319816469
125,OFF-PA-10001033,Xerox 1893,Stable Profit Cluster,Protect,No Escalation,Protect,Positive Deviation,1.275687031852512,True,True,False,Outperforming Within Governance Route,Maintain / Monitor,Positive but not escalated,Outperforming Within Governance Route,True,Defendable Value,Protect / Maintain,4,619.3589,56.30535454545454,0.7590167222517781,0.0,0.024577804349282265
131,TEC-PH-10001557,Pyle PMP37LED,Stable Profit Cluster,Protect,No Escalation,Protect,Positive Deviation,1.328438482454666,True,True,False,Outperforming Within Governance Route,Maintain / Monitor,Positive but not escalated,Outperforming Within Governance Route,True,Defendable Value,Protect / Maintain,4,576.8999,57.68999,0.6509690390099113,0.0,0.022892918582941985
